id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
69,2024-06-30,5041,7662,1
1519,2024-06-30,8614,7662,1
9930,2024-06-30,890,7662,1
2439,2024-06-30,10636,7662,1
3982,2024-06-30,3083,7662,5
2183,2024-06-30,10131,7662,1
3885,2024-06-30,7886,7662,1
3263,2024-06-30,11648,7662,5
5866,2024-06-30,1634,7662,1
5095,2024-06-30,4221,7662,1
8685,2024-06-30,2840,7662,3
8306,2024-06-30,10639,7662,1
7901,2024-06-30,10856,7662,1
3022,2024-06-30,7555,8046,3
7733,2024-06-30,4024,7662,5
4391,2024-06-30,9344,7662,1
6068,2024-06-30,2558,7662,1
5399,2024-06-30,6054,7662,1
5522,2024-06-30,8332,7662,1
1152,2024-06-30,7683,7662,3
6448,2024-06-30,3453,7662,1
7282,2024-06-30,6114,7662,1
8242,2024-06-30,10061,7662,3
4335,2024-06-30,9677,7662,1
9755,2024-06-30,6114,7662,1
3426,2024-06-30,11079,7662,1
25,2024-06-30,3925,7662,4
7165,2024-06-30,8440,7662,1
9010,2024-06-30,6779,7662,1
1258,2024-06-30,5697,7662,1
1568,2024-06-30,4408,7662,1
784,2024-06-30,3890,7662,5
5481,2024-06-30,9126,7662,1
9741,2024-06-30,8174,7662,5
5139,2024-06-30,6525,7662,5
2510,2024-06-30,9191,7662,1
7618,2024-06-30,9905,7662,5
8839,2024-06-30,5951,7662,1
7536,2024-06-30,542,7662,1
5437,2024-06-30,7126,7662,1
3461,2024-06-30,11752,7662,1
3072,2024-06-30,5802,7662,1
8810,2024-06-30,3411,7662,1
7008,2024-06-30,2681,7662,4
222,2024-06-30,9344,7662,1
3826,2024-06-30,7084,7662,3
2810,2024-06-30,3604,7662,4
2264,2024-06-30,890,7662,1
2611,2024-06-30,9487,7662,1
535,2024-06-30,6117,7662,4
5579,2024-06-30,3495,7662,1
1715,2024-06-30,9236,7662,1
4416,2024-06-30,7956,7662,1
4854,2024-06-30,8695,7662,4
9292,2024-06-30,4655,7662,1
8231,2024-06-30,2887,7662,1
3146,2024-06-30,5015,7662,1
263,2024-06-30,10064,7662,3
1057,2024-06-30,10006,7662,5
7413,2024-06-30,955,7662,5
4059,2024-06-30,6378,7662,1
6701,2024-06-30,6668,7662,1
6713,2024-06-30,9111,7662,1
8920,2024-06-30,7755,7662,1
2357,2024-06-30,4218,7662,5
9636,2024-06-30,2621,7662,1
1714,2024-06-30,9737,7662,1
2536,2024-06-30,1064,7662,1
3485,2024-06-30,8981,7662,1
1920,2024-06-30,5986,7662,1
3049,2024-06-30,2380,7662,1
8844,2024-06-30,3682,7662,1
1763,2024-06-30,10625,7662,1
9345,2024-06-30,10625,7662,1
3560,2024-06-30,3227,7662,1
4337,2024-06-30,7091,7662,1
6204,2024-06-30,11110,7662,1
6266,2024-06-30,2309,7662,1
3840,2024-06-30,7091,7662,1
9549,2024-06-30,6674,7662,1
8705,2024-06-30,3759,7662,1
9763,2024-06-30,11737,7662,1
4814,2024-06-30,11701,7662,1
9998,2024-06-30,5430,7662,1
8010,2024-06-30,10625,7662,1
6251,2024-06-30,11701,7662,1
9220,2024-06-30,3722,7662,1
8983,2024-06-30,8981,7662,1
4155,2024-06-30,968,5421,2
2432,2024-06-30,6437,7662,5
3176,2024-06-30,6599,7662,1
2779,2024-06-30,6779,7662,1
4488,2024-07-01,9724,7662,1
7761,2024-07-01,1497,7662,3
6987,2024-07-01,520,7662,1
412,2024-07-01,2845,7662,1
5401,2024-07-01,6903,7662,1
9162,2024-07-01,6949,7662,1
815,2024-07-01,1947,7662,1
3988,2024-07-01,9559,7662,1
847,2024-07-01,1008,7662,5
519,2024-07-01,4662,7662,1
8823,2024-07-01,9599,7662,3
9742,2024-07-01,6201,7662,1
765,2024-07-01,6775,7662,3
6848,2024-07-01,9401,7662,3
2142,2024-07-01,10200,7662,5
4917,2024-07-01,6927,7662,1
6808,2024-07-01,7796,7662,1
7554,2024-07-01,11664,7662,3
134,2024-07-01,5530,7662,3
5950,2024-07-01,8021,7662,3
3985,2024-07-01,5255,7613,1
5485,2024-07-01,4228,7662,1
5551,2024-07-01,4228,7662,1
7886,2024-07-01,2233,7662,5
7994,2024-07-01,4686,7662,1
5652,2024-07-01,3030,7662,1
7249,2024-07-01,9426,7662,1
93,2024-07-01,8293,7662,1
6831,2024-07-01,2297,7662,2
9005,2024-07-01,7913,7662,1
2333,2024-07-01,5361,7662,2
9583,2024-07-01,4228,7662,1
8512,2024-07-01,6775,9436,1
5529,2024-07-01,9128,7662,1
8324,2024-07-01,6847,7662,3
6245,2024-07-01,10276,7662,1
3758,2024-07-01,2286,7662,1
6611,2024-07-01,5586,7662,2
435,2024-07-01,343,7662,1
6215,2024-07-01,9970,7662,1
8792,2024-07-01,5899,7662,1
6131,2024-07-01,305,7662,1
5081,2024-07-01,11420,7662,5
5703,2024-07-01,524,7662,1
4212,2024-07-01,10465,8726,1
8369,2024-07-01,2992,7662,1
3642,2024-07-01,3193,7662,2
3756,2024-07-01,7939,7662,1
5953,2024-07-01,9922,7662,5
1277,2024-07-01,4766,7662,1
10000,2024-07-01,2117,7662,5
88,2024-07-01,4914,7662,3
7902,2024-07-01,6711,9736,1
2366,2024-07-01,5943,7662,1
8073,2024-07-01,8834,7662,1
2678,2024-07-01,1126,7662,1
4313,2024-07-01,3781,7662,1
9247,2024-07-01,9404,7662,2
9223,2024-07-01,11077,7662,5
9662,2024-07-01,10071,7662,1
241,2024-07-01,6006,7662,2
3844,2024-07-01,3420,7662,3
2482,2024-07-01,9379,7662,2
8952,2024-07-01,7199,8584,5
6361,2024-07-01,3513,7662,5
7738,2024-07-01,1137,7662,5
9043,2024-07-01,4488,7662,2
6977,2024-07-01,1001,7662,1
9726,2024-07-01,2565,7662,2
2964,2024-07-01,2880,7662,5
8581,2024-07-01,5248,7662,1
472,2024-07-01,11616,7662,2
5439,2024-07-01,714,7662,1
1192,2024-07-01,10804,7662,1
1447,2024-07-01,403,7662,1
371,2024-07-01,3420,7662,1
1785,2024-07-01,7004,7662,2
3748,2024-07-01,2046,7662,2
2043,2024-07-01,5409,7662,5
5223,2024-07-01,6475,7662,2
2204,2024-07-01,3658,7662,5
2876,2024-07-01,9379,7662,3
1532,2024-07-01,10669,7662,2
391,2024-07-01,10650,7662,1
8881,2024-07-01,9481,7662,1
3215,2024-07-01,9843,7662,1
8012,2024-07-01,9484,7662,2
3702,2024-07-01,243,7662,2
1950,2024-07-01,2578,7662,2
7884,2024-07-01,6765,7662,1
5310,2024-07-01,3302,7662,2
121,2024-07-01,6963,7662,3
1477,2024-07-01,4874,7662,1
9336,2024-07-01,5693,7662,1
7468,2024-07-01,5678,7662,1
6016,2024-07-01,10572,7662,2
7421,2024-07-01,11043,7662,5
9576,2024-07-01,5678,7662,1
7534,2024-07-01,1293,7662,1
6411,2024-07-01,9942,7662,5
6445,2024-07-01,10732,7662,5
4913,2024-07-01,2685,7662,2
3002,2024-07-01,6656,7662,1
2341,2024-07-01,7138,7662,5
3295,2024-07-01,1558,7662,1
6560,2024-07-01,6447,7662,1
6248,2024-07-01,3811,7662,5
9981,2024-07-01,134,7662,3
4911,2024-07-01,1198,7662,1
2156,2024-07-01,3533,7662,2
441,2024-07-01,4330,7662,3
7220,2024-07-01,7114,7662,3
658,2024-07-01,1715,7662,5
4100,2024-07-01,11297,7662,3
7014,2024-07-01,10307,7662,2
6818,2024-07-01,5593,7662,1
3445,2024-07-01,8816,4287,1
7693,2024-07-01,1198,7662,3
7892,2024-07-01,1741,7662,2
1314,2024-07-01,10391,7662,1
48,2024-07-01,7204,7662,1
624,2024-07-01,410,7662,2
1885,2024-07-01,1190,7662,2
1765,2024-07-01,4191,7662,1
1890,2024-07-01,4264,7662,5
2425,2024-07-01,6006,7662,3
9201,2024-07-01,8293,7662,5
8536,2024-07-01,9613,7662,5
3116,2024-07-01,11156,7662,5
2426,2024-07-01,7685,7662,1
9918,2024-07-01,6530,7662,5
7679,2024-07-01,4014,7662,1
8873,2024-07-01,9207,7662,1
1772,2024-07-01,3391,7662,1
1599,2024-07-01,8730,7662,1
4836,2024-07-01,4950,7662,1
678,2024-07-01,4130,7662,1
9476,2024-07-01,5748,7662,1
6229,2024-07-01,10452,7662,1
596,2024-07-01,2794,7662,5
2174,2024-07-01,5017,7662,5
1377,2024-07-01,5523,7662,1
2723,2024-07-01,886,7662,1
8470,2024-07-01,11226,7662,1
7492,2024-07-01,213,7662,1
8142,2024-07-01,10960,7662,1
3237,2024-07-01,6416,7662,1
8724,2024-07-01,1489,7662,1
7605,2024-07-01,5203,7662,1
5754,2024-07-01,10572,7662,1
4378,2024-07-01,7180,7662,1
6174,2024-07-01,6556,7662,3
2617,2024-07-01,1083,7662,3
8513,2024-07-01,924,7662,5
2190,2024-07-01,1401,7662,1
1233,2024-07-01,904,7662,1
6419,2024-07-01,7107,7662,1
4671,2024-07-01,6122,7197,1
3956,2024-07-01,4682,7662,5
9117,2024-07-01,4178,7662,5
6819,2024-07-01,2180,7662,2
3883,2024-07-01,202,7662,2
3589,2024-07-01,5027,7662,1
1965,2024-07-01,7348,7662,1
7119,2024-07-01,9351,7662,1
8265,2024-07-01,11690,7662,5
4952,2024-07-01,7362,7662,1
5320,2024-07-01,11215,4287,1
8213,2024-07-01,9365,7662,1
9353,2024-07-01,3121,7662,1
2351,2024-07-01,1861,7662,1
1793,2024-07-01,4011,7662,1
2,2024-07-01,6158,7662,1
3468,2024-07-01,7157,7662,5
1910,2024-07-01,3075,9360,5
1834,2024-07-01,5034,10148,1
726,2024-07-01,8297,7662,1
8506,2024-07-01,7157,7662,1
4733,2024-07-01,3022,7662,1
9588,2024-07-01,2066,7662,3
1060,2024-07-01,1309,7662,2
1616,2024-07-01,7125,7662,1
6396,2024-07-01,9142,7662,5
7444,2024-07-01,8467,7662,1
5869,2024-07-01,2564,7662,2
1410,2024-07-01,7262,7662,3
5460,2024-07-01,1193,7662,1
869,2024-07-01,7125,7662,5
1641,2024-07-01,6163,7662,1
770,2024-07-01,8072,7662,1
198,2024-07-01,232,7662,1
1102,2024-07-01,9151,7662,2
1572,2024-07-01,2725,7662,5
8431,2024-07-01,9270,7662,1
959,2024-07-01,2534,7662,2
9803,2024-07-01,1560,7662,1
1153,2024-07-01,10741,7662,1
2896,2024-07-01,3470,7662,1
9137,2024-07-01,3066,7662,1
9387,2024-07-01,2872,7662,1
610,2024-07-01,10810,7662,1
1259,2024-07-01,1555,7662,1
12,2024-07-01,6114,7662,1
4323,2024-07-01,11406,7662,3
1206,2024-07-01,11406,7662,1
6239,2024-07-01,11533,7662,3
6249,2024-07-01,8394,7662,1
2614,2024-07-01,4824,7662,1
1141,2024-07-01,10741,7662,3
111,2024-07-01,10293,7662,1
1470,2024-07-01,4480,7662,2
5459,2024-07-01,521,7662,3
5902,2024-07-01,11416,7662,3
7430,2024-07-01,9937,7662,1
9443,2024-07-01,10572,7662,1
8418,2024-07-01,7133,7662,1
9816,2024-07-01,5401,7662,1
126,2024-07-01,8871,7662,1
9291,2024-07-01,1048,7662,1
3056,2024-07-01,10021,7662,1
5011,2024-07-01,8227,7662,1
1188,2024-07-01,10730,7662,1
1326,2024-07-01,8933,7662,3
2748,2024-07-01,1693,7662,2
7510,2024-07-01,6814,7662,1
8424,2024-07-01,8917,7662,1
2033,2024-07-01,590,7662,3
7242,2024-07-01,8563,7662,1
3070,2024-07-01,9945,7662,1
1551,2024-07-01,11023,7662,1
6696,2024-07-01,7685,7662,2
842,2024-07-01,1372,7662,2
2200,2024-07-01,11690,7662,1
9455,2024-07-01,7741,7662,2
7881,2024-07-01,9609,7662,1
6433,2024-07-01,10627,7662,1
1978,2024-07-01,7462,9437,1
6186,2024-07-01,2499,7662,5
9593,2024-07-01,10572,7662,1
6259,2024-07-01,186,7662,1
7542,2024-07-01,1555,7662,3
4873,2024-07-01,347,7662,1
4386,2024-07-01,2222,7662,1
6586,2024-07-01,11602,7662,5
1432,2024-07-01,3379,7662,3
53,2024-07-01,10851,7662,2
7997,2024-07-01,1472,7662,5
7913,2024-07-01,7933,7662,1
3534,2024-07-01,6877,7662,1
3502,2024-07-01,6042,7662,1
7484,2024-07-01,8063,7662,1
36,2024-07-01,10542,7662,1
8573,2024-07-01,9009,7662,5
5358,2024-07-01,8960,7662,1
6378,2024-07-01,9594,7662,2
3085,2024-07-01,243,7662,1
5104,2024-07-01,979,7662,1
7759,2024-07-01,77,9621,3
7208,2024-07-01,4100,7662,3
2368,2024-07-01,5963,7662,1
6308,2024-07-01,8739,7662,1
8468,2024-07-01,2357,7662,3
2590,2024-07-01,10627,7662,1
7523,2024-07-01,8275,7662,1
2744,2024-07-01,2641,7662,1
5091,2024-07-01,9519,7662,1
1542,2024-07-01,2709,7662,1
8062,2024-07-01,3877,7662,5
131,2024-07-01,9991,7662,3
72,2024-07-01,8393,7662,1
746,2024-07-01,11446,7662,1
9253,2024-07-01,1894,7662,1
6689,2024-07-01,7539,7662,1
3735,2024-07-01,5300,7662,1
5386,2024-07-01,6308,7662,3
965,2024-07-01,7242,7662,1
7106,2024-07-01,114,7662,5
1744,2024-07-01,3235,7662,1
8235,2024-07-01,9733,7662,1
8086,2024-07-01,4513,7662,3
6484,2024-07-01,6070,7662,1
4261,2024-07-01,11218,7662,1
998,2024-07-01,11525,7662,1
1302,2024-07-01,475,7662,5
1888,2024-07-01,4672,7662,5
1724,2024-07-01,9538,7662,5
7409,2024-07-01,5402,7662,5
7849,2024-07-01,380,7662,3
380,2024-07-01,2381,7662,5
8355,2024-07-01,3139,7662,5
3585,2024-07-01,8935,7662,2
6972,2024-07-01,2625,7662,1
8577,2024-07-01,2339,7662,5
1891,2024-07-01,3412,7662,5
112,2024-07-01,9519,7662,1
6003,2024-07-01,7279,7662,1
8068,2024-07-01,3411,7662,3
7194,2024-07-01,5096,7662,3
3481,2024-07-01,5680,7662,1
418,2024-07-01,5799,7662,1
7269,2024-07-01,11218,7662,1
7148,2024-07-01,6111,7662,3
4006,2024-07-01,8413,7662,1
1254,2024-07-01,9787,7662,5
9130,2024-07-01,5242,7662,2
1218,2024-07-01,6646,7662,1
4443,2024-07-01,2521,7662,1
6514,2024-07-01,4372,7662,2
6523,2024-07-01,335,7662,1
315,2024-07-01,7370,7662,5
2394,2024-07-01,11683,7662,1
850,2024-07-01,1046,8584,1
6195,2024-07-01,3760,7662,1
8749,2024-07-01,1319,7662,3
1808,2024-07-01,2372,7662,1
7905,2024-07-01,6814,7662,5
96,2024-07-01,10673,7662,1
4433,2024-07-01,6351,7662,2
4528,2024-07-01,8640,7662,1
567,2024-07-01,5314,7662,5
7908,2024-07-01,2431,7662,1
7745,2024-07-01,2692,7662,2
2652,2024-07-01,2151,7662,1
9612,2024-07-01,9450,7662,1
7844,2024-07-01,11772,7662,1
8198,2024-07-01,9771,7662,3
6563,2024-07-01,8356,7662,1
2729,2024-07-01,5674,7662,1
3243,2024-07-01,6002,7662,1
8723,2024-07-01,3293,7662,2
7656,2024-07-01,9321,7662,1
693,2024-07-01,5925,7662,2
7637,2024-07-01,2140,7662,1
7724,2024-07-01,2041,7662,1
6710,2024-07-01,856,7662,1
3928,2024-07-01,1435,7662,1
2962,2024-07-01,2964,7662,1
9559,2024-07-01,7210,7662,1
6469,2024-07-01,606,7662,5
8818,2024-07-01,209,7662,1
1492,2024-07-01,11264,7662,1
6353,2024-07-01,2091,7662,5
2653,2024-07-01,5300,7662,2
8678,2024-07-01,8640,7662,1
4258,2024-07-01,10653,7662,1
6797,2024-07-01,209,7662,2
5728,2024-07-01,572,7662,5
1428,2024-07-01,2696,7662,1
3888,2024-07-01,3227,7662,1
8982,2024-07-01,2241,7662,1
8923,2024-07-01,11772,7662,1
7261,2024-07-01,815,7662,5
7987,2024-07-01,6070,7662,1
3023,2024-07-01,48,7662,1
2409,2024-07-01,8905,7662,1
8608,2024-07-01,728,7662,2
5567,2024-07-01,10817,7662,1
3684,2024-07-01,10708,7662,1
8688,2024-07-01,11377,7662,2
4220,2024-07-01,8792,10761,1
6621,2024-07-01,5044,7662,2
1391,2024-07-01,10511,7662,5
1348,2024-07-01,455,7662,5
950,2024-07-01,1251,7662,5
661,2024-07-01,5956,8537,1
183,2024-07-01,8655,7662,5
2879,2024-07-01,9583,7662,1
8080,2024-07-01,4393,7662,2
4787,2024-07-01,11096,2829,1
7102,2024-07-01,4368,3192,2
9913,2024-07-01,8543,7662,1
3715,2024-07-01,4393,7662,1
2559,2024-07-01,10357,7662,1
3646,2024-07-01,1320,7662,1
8151,2024-07-01,10730,7662,1
9867,2024-07-01,2640,7662,1
5445,2024-07-01,7309,7662,1
1565,2024-07-01,3858,7662,1
7763,2024-07-01,1511,7662,5
4718,2024-07-01,7048,7662,5
4317,2024-07-01,8462,8726,1
650,2024-07-01,1981,7662,1
3257,2024-07-01,10033,7662,1
6252,2024-07-01,7288,7662,5
9905,2024-07-01,2752,7662,1
9595,2024-07-01,6949,7662,1
4903,2024-07-01,1891,7662,1
7613,2024-07-01,318,7662,1
8183,2024-07-01,11513,7662,1
3719,2024-07-01,4159,7662,3
8607,2024-07-01,5062,7662,3
9602,2024-07-01,1152,7662,3
7052,2024-07-01,6234,7662,1
2777,2024-07-01,6260,7662,1
3925,2024-07-01,2094,7662,2
313,2024-07-01,6517,7662,3
9276,2024-07-01,6471,7662,1
2544,2024-07-01,3661,5778,5
5032,2024-07-01,596,7662,1
3326,2024-07-01,9001,7662,2
8552,2024-07-01,11513,7662,1
6283,2024-07-01,1652,7662,1
6119,2024-07-01,1808,7662,2
8957,2024-07-01,11390,7662,2
5981,2024-07-01,6970,10401,1
3959,2024-07-01,1446,7662,1
4373,2024-07-01,4053,7662,5
5352,2024-07-01,1663,7662,1
4365,2024-07-01,1300,7662,5
3303,2024-07-01,7177,7662,1
8363,2024-07-01,1501,7662,5
7319,2024-07-01,1501,7662,5
5307,2024-07-01,1501,7662,5
6340,2024-07-01,1501,7662,3
5839,2024-07-01,1501,7662,4
8862,2024-07-01,1501,7662,5
9787,2024-07-01,1501,7662,5
1331,2024-07-01,1501,7662,5
8683,2024-07-01,11174,7662,1
8622,2024-07-01,4610,7662,1
1622,2024-07-01,5282,7662,1
2215,2024-07-01,6681,7662,1
2074,2024-07-01,6751,7662,1
2909,2024-07-01,2778,7662,1
60,2024-07-01,3824,7662,1
4199,2024-07-01,9861,7662,1
1595,2024-07-01,9416,7662,5
4080,2024-07-01,5016,7662,1
4183,2024-07-01,8438,7662,1
8509,2024-07-02,10652,7662,3
6177,2024-07-02,3982,7662,3
1919,2024-07-02,7409,7662,1
15,2024-07-02,10827,7662,3
5596,2024-07-02,377,7662,3
8766,2024-07-02,4253,7662,3
7403,2024-07-02,8900,7662,1
1953,2024-07-02,2880,7662,3
3355,2024-07-02,9487,7662,3
6072,2024-07-02,8539,7662,3
2993,2024-07-02,1033,7662,3
6654,2024-07-02,7095,7662,3
663,2024-07-02,11447,7662,1
6964,2024-07-02,2812,7662,1
1118,2024-07-02,11689,7662,2
8199,2024-07-02,10280,7662,2
6270,2024-07-02,2407,7662,5
5757,2024-07-02,6743,7662,2
9429,2024-07-02,8925,7662,2
9910,2024-07-02,1340,7662,2
7089,2024-07-02,7645,3521,1
9417,2024-07-02,5612,7662,2
3457,2024-07-02,5776,7662,5
568,2024-07-02,10087,7662,1
6795,2024-07-02,6074,7662,1
6838,2024-07-02,2876,7662,5
7018,2024-07-02,10919,3392,4
4896,2024-07-02,11560,7662,5
5292,2024-07-02,8069,7662,1
5410,2024-07-02,2460,7662,3
2902,2024-07-02,1493,7662,3
6835,2024-07-02,3147,7662,5
3097,2024-07-02,10335,7662,2
530,2024-07-02,2331,7662,3
4310,2024-07-02,938,7662,1
3724,2024-07-02,8496,1374,5
8795,2024-07-02,5659,7662,5
4403,2024-07-02,2827,7662,5
7197,2024-07-02,6484,7662,1
1520,2024-07-02,2071,7662,1
8104,2024-07-02,4159,7662,1
7460,2024-07-02,3754,7662,1
4614,2024-07-02,3370,7662,4
4284,2024-07-02,3217,7662,1
2125,2024-07-02,6581,7662,1
9994,2024-07-02,4115,7662,1
8022,2024-07-02,2827,4287,5
3234,2024-07-02,8790,7662,1
8341,2024-07-02,10785,7662,1
5654,2024-07-02,931,7662,3
4756,2024-07-02,6613,9356,3
7711,2024-07-02,2336,7662,2
4489,2024-07-02,8069,7662,3
8166,2024-07-02,2033,7662,1
3352,2024-07-02,9497,7662,1
887,2024-07-02,9178,7662,1
2783,2024-07-02,3919,7662,1
4120,2024-07-02,5668,7662,1
4278,2024-07-02,6129,7662,1
9016,2024-07-02,11513,7662,3
347,2024-07-02,11095,3042,4
9331,2024-07-02,11095,5315,4
1165,2024-07-02,7370,7662,3
4598,2024-07-02,2906,7662,1
8700,2024-07-02,6589,7662,1
9557,2024-07-02,10541,7662,1
5769,2024-07-02,6636,7662,3
2846,2024-07-02,9291,7662,3
1730,2024-07-02,5939,7662,4
6103,2024-07-02,648,7662,3
1242,2024-07-02,7908,7662,2
4482,2024-07-02,905,7662,1
4223,2024-07-02,2739,7662,3
7472,2024-07-02,5005,7662,3
8702,2024-07-02,1412,7662,1
3803,2024-07-02,2006,7662,1
1779,2024-07-02,1179,7662,3
6942,2024-07-02,1393,7662,1
1124,2024-07-02,9614,8897,3
3254,2024-07-02,813,7662,3
5518,2024-07-02,9323,7662,3
6999,2024-07-02,9737,7662,3
2178,2024-07-02,6209,7662,1
6421,2024-07-02,5785,7662,1
7308,2024-07-02,3248,7662,2
1096,2024-07-02,5166,7662,3
9984,2024-07-02,9690,7662,3
9598,2024-07-02,9230,7662,3
6277,2024-07-02,11588,7662,3
7755,2024-07-02,10329,7662,3
9185,2024-07-02,4740,7662,3
8499,2024-07-02,2641,7662,3
4643,2024-07-02,8616,7662,3
8155,2024-07-02,7556,7662,1
264,2024-07-02,9185,7095,1
4530,2024-07-02,6094,7662,3
593,2024-07-02,6681,7662,3
2077,2024-07-02,3186,7662,3
3292,2024-07-02,5282,7662,3
3557,2024-07-02,5032,7662,1
9663,2024-07-02,8883,7662,1
1115,2024-07-02,5319,7662,1
6722,2024-07-02,5650,7662,1
8416,2024-07-02,2747,7662,1
5266,2024-07-02,8255,7662,1
3614,2024-07-02,11428,7662,3
8722,2024-07-02,8147,7662,1
9150,2024-07-02,2820,7662,3
3500,2024-07-02,8147,7662,1
4982,2024-07-02,8147,7662,1
2193,2024-07-02,8147,7662,1
3424,2024-07-02,5650,7662,1
2013,2024-07-02,5650,7662,1
8040,2024-07-02,10993,7662,1
8668,2024-07-02,10979,7662,3
1574,2024-07-02,6100,4441,5
8880,2024-07-02,6677,7662,3
7557,2024-07-02,3522,7662,3
455,2024-07-02,10993,7662,3
419,2024-07-02,8823,7662,5
3699,2024-07-02,8851,7662,3
7103,2024-07-02,5238,7662,3
5330,2024-07-02,5238,7662,1
506,2024-07-02,1808,7662,1
7365,2024-07-02,5997,7662,3
8569,2024-07-02,5723,7662,3
8484,2024-07-02,9221,7662,1
4663,2024-07-02,10921,7662,3
5565,2024-07-02,3066,7662,3
1507,2024-07-02,10378,7662,1
1555,2024-07-02,1411,7662,3
7553,2024-07-02,1058,7662,3
7527,2024-07-02,1115,7662,3
4429,2024-07-02,10122,7662,3
9652,2024-07-02,4743,7662,5
6023,2024-07-02,2478,7662,1
4859,2024-07-02,1090,7662,1
6716,2024-07-02,7344,7662,1
5562,2024-07-02,7344,7662,1
3864,2024-07-02,7344,7662,1
5339,2024-07-02,5676,7662,2
7368,2024-07-02,2849,7662,1
8485,2024-07-02,11171,7662,1
8065,2024-07-02,2424,7662,1
7209,2024-07-02,6758,7662,1
9640,2024-07-02,4985,7662,1
1337,2024-07-02,10367,7662,1
8362,2024-07-02,4262,7662,5
1686,2024-07-02,6457,7662,5
2175,2024-07-02,6935,7662,5
4642,2024-07-02,4312,7662,1
3484,2024-07-02,3008,7662,2
7935,2024-07-02,3427,7662,1
8965,2024-07-02,11471,7662,1
6738,2024-07-02,5840,7662,1
3828,2024-07-02,6476,7662,1
3316,2024-07-02,2496,7662,1
8977,2024-07-02,10522,7662,1
3747,2024-07-02,1095,7662,3
4789,2024-07-02,1095,7662,3
9597,2024-07-02,1095,7662,3
4744,2024-07-02,11580,7465,1
233,2024-07-02,409,7662,5
5752,2024-07-02,4921,7662,3
1172,2024-07-02,2226,7662,3
820,2024-07-02,5902,7662,3
809,2024-07-02,1185,7662,5
5209,2024-07-02,9876,7662,3
4762,2024-07-02,5468,7662,3
4371,2024-07-02,5093,7662,3
6462,2024-07-02,2191,7662,1
3789,2024-07-02,686,7662,3
766,2024-07-02,2191,7662,1
7854,2024-07-02,9564,7662,3
361,2024-07-02,7282,7662,3
545,2024-07-02,6417,7662,2
9752,2024-07-02,2380,7662,3
9030,2024-07-02,2775,10148,1
3310,2024-07-02,5232,7662,1
5088,2024-07-02,5007,7662,2
617,2024-07-02,7232,7662,3
3410,2024-07-02,6146,7662,3
3902,2024-07-02,4594,7662,3
9682,2024-07-02,5177,7662,3
1667,2024-07-02,3863,7662,3
7457,2024-07-02,8561,7662,4
6583,2024-07-02,2242,7662,5
1661,2024-07-02,10628,7662,1
3600,2024-07-02,4221,7662,1
4054,2024-07-02,1444,7662,3
115,2024-07-02,2513,2513,1
7041,2024-07-02,4643,7662,3
2081,2024-07-02,11428,7662,1
1632,2024-07-02,6934,7662,5
9334,2024-07-02,26,7662,5
3979,2024-07-02,10719,7662,5
4472,2024-07-02,5995,7662,3
3991,2024-07-02,11479,7662,5
8393,2024-07-02,845,7662,3
6617,2024-07-02,3958,7662,5
5676,2024-07-02,4667,7662,1
8453,2024-07-02,3208,7662,3
1557,2024-07-02,8987,7662,1
3131,2024-07-02,7911,7662,1
6107,2024-07-02,940,7662,3
8599,2024-07-02,4416,7662,5
2919,2024-07-02,9642,7662,4
7247,2024-07-02,2063,7662,5
2411,2024-07-02,9306,7662,3
8775,2024-07-02,9060,7662,3
7204,2024-07-02,10933,7662,3
7109,2024-07-02,5354,7662,3
4287,2024-07-02,4989,7662,2
6971,2024-07-02,9888,7662,1
5417,2024-07-02,6491,7662,5
3034,2024-07-02,5939,7662,4
7785,2024-07-02,6320,7662,1
8985,2024-07-02,5498,9437,1
2213,2024-07-02,7797,7662,1
5407,2024-07-02,3225,7662,1
1704,2024-07-02,8658,7662,5
4288,2024-07-02,5000,7662,1
9672,2024-07-02,1266,7662,5
8750,2024-07-02,6681,7662,1
782,2024-07-02,11012,7662,1
1695,2024-07-02,4678,7662,1
2273,2024-07-02,5803,7662,1
7837,2024-07-02,9629,7662,1
612,2024-07-02,4548,7662,1
1140,2024-07-02,699,7662,1
6069,2024-07-02,711,7662,2
6949,2024-07-02,4002,7662,1
3236,2024-07-02,2022,7662,1
104,2024-07-02,509,7662,1
5938,2024-07-02,2807,7662,1
4217,2024-07-02,10586,7662,1
2497,2024-07-02,10624,7662,2
1243,2024-07-02,9100,7662,1
2045,2024-07-02,6533,7662,1
7965,2024-07-02,11815,7662,1
8026,2024-07-02,11815,7662,1
7698,2024-07-03,9743,7662,3
4519,2024-07-03,5084,7662,3
7107,2024-07-03,3053,7662,1
6988,2024-07-03,3936,7662,5
1426,2024-07-03,4936,7662,1
9964,2024-07-03,895,7662,1
9380,2024-07-03,1432,7662,5
3174,2024-07-03,10904,7662,2
1868,2024-07-03,1990,10790,1
7124,2024-07-03,10585,2600,1
1054,2024-07-03,4096,7662,3
2070,2024-07-03,9100,7662,4
7000,2024-07-03,11317,7662,3
8679,2024-07-03,3992,7662,3
5450,2024-07-03,7712,7662,3
4994,2024-07-03,8581,7662,3
9568,2024-07-03,3893,7662,1
305,2024-07-03,4722,7662,3
1063,2024-07-03,3893,10761,1
427,2024-07-03,11542,3576,1
8597,2024-07-03,9337,7662,3
